miR Family	Gene Symbol
miR-137/137ab	RHOBTB1
miR-137/137ab	RIC8B
miR-137/137ab	RICTOR
miR-137/137ab	RIMKLA
miR-137/137ab	RIMKLB
miR-137/137ab	RIMS3
miR-137/137ab	RIMS4
miR-137/137ab	RMND5A
miR-137/137ab	RNASE6
miR-137/137ab	RNF10
miR-137/137ab	RNF125
miR-137/137ab	RNF138
miR-137/137ab	RNF141
miR-137/137ab	RNF150
miR-137/137ab	RNF152
miR-137/137ab	RNF157
miR-137/137ab	RNF180
miR-137/137ab	RNF39
miR-137/137ab	RNF4
miR-137/137ab	RNF6
miR-137/137ab	ROR2
miR-137/137ab	RORA
miR-137/137ab	RPGRIP1L
miR-137/137ab	RPL15
miR-137/137ab	RPL28
miR-137/137ab	RRAGD
miR-137/137ab	RREB1
miR-137/137ab	RRM2B
miR-137/137ab	RSBN1
miR-137/137ab	RUNX2
miR-137/137ab	RWDD4
miR-137/137ab	RYR2
miR-137/137ab	RYR3
miR-137/137ab	SAR1B
miR-137/137ab	SASH1
miR-137/137ab	SASH3
miR-137/137ab	SATB2
miR-137/137ab	SBK1
miR-137/137ab	SBNO1
miR-137/137ab	SCAF11
miR-137/137ab	SCN1A
miR-137/137ab	SCN1B
miR-137/137ab	SCN2A
miR-137/137ab	SCRT1
miR-137/137ab	SCRT2
miR-137/137ab	SDR39U1
miR-137/137ab	SEC31B
miR-137/137ab	SECISBP2L
miR-137/137ab	SEL1L
miR-137/137ab	SELT
miR-137/137ab	SEMA3B
miR-137/137ab	SEMA4D
miR-137/137ab	SEPT11
miR-137/137ab	SEPT3
miR-137/137ab	SERBP1
miR-137/137ab	SERINC5
miR-137/137ab	SERP1
miR-137/137ab	SERPINA3
miR-137/137ab	SERPINA5
miR-137/137ab	SERPINF1
miR-137/137ab	SESTD1
miR-137/137ab	SETD1B
miR-137/137ab	SETD7
miR-137/137ab	SEZ6L2
miR-137/137ab	SFMBT2
miR-137/137ab	SFXN5
miR-137/137ab	SGCD
miR-137/137ab	SGCG
miR-137/137ab	SGK1
miR-137/137ab	SGK494
miR-137/137ab	SGOL1
miR-137/137ab	SGPL1
miR-137/137ab	SGTB
miR-137/137ab	SH3BP5
miR-137/137ab	SH3PXD2B
miR-137/137ab	SHANK2
miR-137/137ab	SHC3
miR-137/137ab	SHISA9
miR-137/137ab	SHOX
miR-137/137ab	SHROOM2
miR-137/137ab	SIK1
miR-137/137ab	SIK2
miR-137/137ab	SIPA1L2
miR-137/137ab	SIPA1L3
miR-137/137ab	SKI
miR-137/137ab	SLC12A2
miR-137/137ab	SLC12A5
miR-137/137ab	SLC12A6
miR-137/137ab	SLC16A6
miR-137/137ab	SLC17A6
miR-137/137ab	SLC17A8
miR-137/137ab	SLC19A2
miR-137/137ab	SLC1A2
miR-137/137ab	SLC1A5
miR-137/137ab	SLC22A15
miR-137/137ab	SLC22A23
miR-137/137ab	SLC23A1
miR-137/137ab	SLC24A2
miR-137/137ab	SLC24A3
miR-137/137ab	SLC25A5
miR-137/137ab	SLC30A4
miR-137/137ab	SLC35A1
miR-137/137ab	SLC35A4
miR-137/137ab	SLC35E2
miR-137/137ab	SLC35E2B
miR-137/137ab	SLC36A4
miR-137/137ab	SLC37A1
miR-137/137ab	SLC39A13
miR-137/137ab	SLC43A2
miR-137/137ab	SLC44A1
miR-137/137ab	SLC45A3
miR-137/137ab	SLC46A3
miR-137/137ab	SLC4A7
miR-137/137ab	SLC5A7
miR-137/137ab	SLC6A1
miR-137/137ab	SLC6A15
miR-137/137ab	SLC6A17
miR-137/137ab	SLC6A6
miR-137/137ab	SLC6A8
miR-137/137ab	SLC6A9
miR-137/137ab	SLC8A1
miR-137/137ab	SLC9A3R2
miR-137/137ab	SLMAP
miR-137/137ab	SLX4
miR-137/137ab	SMARCA5
miR-137/137ab	SMC1A
miR-137/137ab	SMC6
miR-137/137ab	SMCHD1
miR-137/137ab	SMCP
miR-137/137ab	SMEK1
miR-137/137ab	SMURF1
miR-137/137ab	SNAP91
miR-137/137ab	SNAPC1
miR-137/137ab	SNN
miR-137/137ab	SNRK
miR-137/137ab	SNRNP27
miR-137/137ab	SNX25
miR-137/137ab	SNX27
miR-137/137ab	SOCS6
miR-137/137ab	SORL1
miR-137/137ab	SOX11
miR-137/137ab	SOX6
miR-137/137ab	SP1
miR-137/137ab	SP140
miR-137/137ab	SPAG1
miR-137/137ab	SPATA13
miR-137/137ab	SPATA16
miR-137/137ab	SPATS2
miR-137/137ab	SPECC1L
miR-137/137ab	SPHK2
miR-137/137ab	SPOCK2
miR-137/137ab	SPRY3
miR-137/137ab	SPTB
miR-137/137ab	SPTBN4
miR-137/137ab	SPTLC1
miR-137/137ab	SPTLC2
miR-137/137ab	SPTY2D1
miR-137/137ab	SRC
miR-137/137ab	SRGAP3
miR-137/137ab	SRPK2
miR-137/137ab	SRPR
miR-137/137ab	SRSF6
miR-137/137ab	SS18
miR-137/137ab	SSBP3
miR-137/137ab	SSFA2
miR-137/137ab	SSR1
miR-137/137ab	SSX2IP
miR-137/137ab	ST13
miR-137/137ab	ST18
miR-137/137ab	ST3GAL3
miR-137/137ab	ST6GAL2
miR-137/137ab	STAC
miR-137/137ab	STAC2
miR-137/137ab	STK11
miR-137/137ab	STK3
miR-137/137ab	STK35
miR-137/137ab	STK38
miR-137/137ab	STK38L
miR-137/137ab	STK40
miR-137/137ab	STRBP
miR-137/137ab	STRN
miR-137/137ab	STX17
miR-137/137ab	STX1B
miR-137/137ab	STXBP5L
miR-137/137ab	STYX
miR-137/137ab	SUB1
miR-137/137ab	SULF1
miR-137/137ab	SUSD3
miR-137/137ab	SUZ12
miR-137/137ab	SV2A
miR-137/137ab	SV2B
miR-137/137ab	SWT1
miR-137/137ab	SYCP3
miR-137/137ab	SYN2
miR-137/137ab	SYN3
miR-137/137ab	SYNCRIP
miR-137/137ab	SYNDIG1
miR-137/137ab	SYNJ1
miR-137/137ab	SYT1
miR-137/137ab	SYT9
miR-137/137ab	TAB3
miR-137/137ab	TADA2B
miR-137/137ab	TAF15
miR-137/137ab	TAF7L
miR-137/137ab	TARDBP
miR-137/137ab	TBC1D1
miR-137/137ab	TBC1D12
miR-137/137ab	TBCE
miR-137/137ab	TBL1XR1
miR-137/137ab	TBX15
miR-137/137ab	TBX3
miR-137/137ab	TCF12
miR-137/137ab	TCF3
miR-137/137ab	TCF4
miR-137/137ab	TDRD7
miR-137/137ab	TEAD1
miR-137/137ab	TECPR2
miR-137/137ab	TEF
miR-137/137ab	TET3
miR-137/137ab	TFAP2A
miR-137/137ab	TFAP2C
miR-137/137ab	TGFA
miR-137/137ab	THNSL1
miR-137/137ab	THRB
miR-137/137ab	TIGD6
miR-137/137ab	TJP1
miR-137/137ab	TMC7
miR-137/137ab	TMED5
miR-137/137ab	TMED6
miR-137/137ab	TMEM125
miR-137/137ab	TMEM132B
miR-137/137ab	TMEM135
miR-137/137ab	TMEM170B
miR-137/137ab	TMEM184A
miR-137/137ab	TMEM188
miR-137/137ab	TMEM218
miR-137/137ab	TMEM229B
miR-137/137ab	TMEM237
miR-137/137ab	TMEM33
miR-137/137ab	TMEM40
miR-137/137ab	TMEM50B
miR-137/137ab	TMEM55A
miR-137/137ab	TMEM56
miR-137/137ab	TMEM87B
miR-137/137ab	TMF1
miR-137/137ab	TMPO
miR-137/137ab	TMSB15B
miR-137/137ab	TMX1
miR-137/137ab	TNFAIP1
miR-137/137ab	TNRC6B
miR-137/137ab	TNXB
miR-137/137ab	TOP1
miR-137/137ab	TOR1B
miR-137/137ab	TOX3
miR-137/137ab	TP53BP2
miR-137/137ab	TP63
miR-137/137ab	TPCN1
miR-137/137ab	TRAF3
miR-137/137ab	TRAM2
miR-137/137ab	TRIM23
miR-137/137ab	TRIM3
miR-137/137ab	TRIM33
miR-137/137ab	TRIM36
miR-137/137ab	TRIM67
miR-137/137ab	TRMT2B
miR-137/137ab	TRMT6
miR-137/137ab	TRPC3
miR-137/137ab	TRPS1
miR-137/137ab	TSC22D2
miR-137/137ab	TSN
miR-137/137ab	TSNAX
miR-137/137ab	TSPAN2
miR-137/137ab	TSPAN33
miR-137/137ab	TSSK6
miR-137/137ab	TTC26
miR-137/137ab	TTC28
miR-137/137ab	TTC9
miR-137/137ab	TULP4
miR-137/137ab	TUT1
miR-137/137ab	TWIST1
miR-137/137ab	UACA
miR-137/137ab	UBE2G1
miR-137/137ab	UBE2G2
miR-137/137ab	UBE2H
miR-137/137ab	UBE2K
miR-137/137ab	UBE2W
miR-137/137ab	UBE2Z
miR-137/137ab	UBE3C
miR-137/137ab	UBN2
miR-137/137ab	UBTD2
miR-137/137ab	UBXN4
miR-137/137ab	UGP2
miR-137/137ab	UHRF1BP1
miR-137/137ab	ULK2
miR-137/137ab	URB2
miR-137/137ab	USF2
miR-137/137ab	USP24
miR-137/137ab	USP28
miR-137/137ab	USP30
miR-137/137ab	USP36
miR-137/137ab	USP38
miR-137/137ab	USP45
miR-137/137ab	USP46
miR-137/137ab	USP6NL
miR-137/137ab	VARS
miR-137/137ab	VASH2
miR-137/137ab	VAX1
miR-137/137ab	VCPIP1
miR-137/137ab	VEGFC
miR-137/137ab	VKORC1
miR-137/137ab	VMA21
miR-137/137ab	VPS36
miR-137/137ab	VPS37A
miR-137/137ab	VWA5B2
miR-137/137ab	WBSCR22
miR-137/137ab	WDYHV1
miR-137/137ab	WHAMM
miR-137/137ab	WIF1
miR-137/137ab	WISP1
miR-137/137ab	WNT7A
miR-137/137ab	WSB1
miR-137/137ab	WWC1
miR-137/137ab	WWP2
miR-137/137ab	XKR4
miR-137/137ab	XPO4
miR-137/137ab	XRN1
miR-137/137ab	XRRA1
miR-137/137ab	YBX1
miR-137/137ab	YIPF6
miR-137/137ab	YTHDC1
miR-137/137ab	YTHDF3
miR-137/137ab	ZADH2
miR-137/137ab	ZAK
miR-137/137ab	ZBTB34
miR-137/137ab	ZBTB38
miR-137/137ab	ZBTB4
miR-137/137ab	ZBTB44
miR-137/137ab	ZBTB47
miR-137/137ab	ZBTB7A
miR-137/137ab	ZBTB7B
miR-137/137ab	ZC3H12B
miR-137/137ab	ZC3H12C
miR-137/137ab	ZC3H3
miR-137/137ab	ZC3H6
miR-137/137ab	ZCCHC2
miR-137/137ab	ZDHHC1
miR-137/137ab	ZDHHC21
miR-137/137ab	ZDHHC3
miR-137/137ab	ZDHHC5
miR-137/137ab	ZEB2
miR-137/137ab	ZFP36L2
miR-137/137ab	ZFPM2
miR-137/137ab	ZFYVE16
miR-137/137ab	ZMAT4
miR-137/137ab	ZMYM2
miR-137/137ab	ZMYM5
miR-137/137ab	ZMYND11
miR-137/137ab	ZNF10
miR-137/137ab	ZNF148
miR-137/137ab	ZNF217
miR-137/137ab	ZNF238
miR-137/137ab	ZNF280C
miR-137/137ab	ZNF295
miR-137/137ab	ZNF326
miR-137/137ab	ZNF385A
miR-137/137ab	ZNF385B
miR-137/137ab	ZNF385D
miR-137/137ab	ZNF449
miR-137/137ab	ZNF512
miR-137/137ab	ZNF516
miR-137/137ab	ZNF526
miR-137/137ab	ZNF618
miR-137/137ab	ZNF619
miR-137/137ab	ZNF652
miR-137/137ab	ZNF654
miR-137/137ab	ZNF710
miR-137/137ab	ZNF76
miR-137/137ab	ZNF770
miR-137/137ab	ZNF787
miR-137/137ab	ZNHIT6
miR-137/137ab	ZZEF1
miR-138/138ab	A2LD1
miR-138/138ab	AAK1
miR-138/138ab	ABCD1
miR-138/138ab	ABL1
miR-138/138ab	ACVR2A
miR-138/138ab	ACVR2B
miR-138/138ab	ADAMTS5
miR-138/138ab	ADAMTSL3
miR-138/138ab	ADCK4
miR-138/138ab	ADCY1
miR-138/138ab	ADCYAP1R1
miR-138/138ab	ADRA2A
miR-138/138ab	AEBP2
miR-138/138ab	AFF1
miR-138/138ab	AFF3
miR-138/138ab	AHCYL2
miR-138/138ab	AHDC1
miR-138/138ab	AKAP11
miR-138/138ab	AKAP13
miR-138/138ab	AKAP5
miR-138/138ab	AMMECR1
miR-138/138ab	AMOTL2
miR-138/138ab	ANK1
miR-138/138ab	ANKFY1
miR-138/138ab	ANKLE2
miR-138/138ab	ANKRD13B
miR-138/138ab	ANKRD54
miR-138/138ab	ANKS6
miR-138/138ab	AP1G2
miR-138/138ab	APH1A
miR-138/138ab	APLN
miR-138/138ab	APPBP2
miR-138/138ab	ARFGEF2
miR-138/138ab	ARHGAP32
miR-138/138ab	ARHGAP35
miR-138/138ab	ARHGAP42
miR-138/138ab	ARHGAP44
miR-138/138ab	ARHGEF2
miR-138/138ab	ARHGEF3
miR-138/138ab	ARL4C
miR-138/138ab	ARL5B
miR-138/138ab	ARL6IP5
miR-138/138ab	ARNT2
miR-138/138ab	ARRB1
miR-138/138ab	ARSA
miR-138/138ab	ARX
miR-138/138ab	ATCAY
miR-138/138ab	ATG4A
miR-138/138ab	ATG7
miR-138/138ab	ATP11C
miR-138/138ab	BACH1
miR-138/138ab	BAG1
miR-138/138ab	BAIAP2
miR-138/138ab	BAZ1B
miR-138/138ab	BAZ2B
miR-138/138ab	BCKDK
miR-138/138ab	BCL11A
miR-138/138ab	BHLHE40
miR-138/138ab	BLCAP
miR-138/138ab	BNIP3L
miR-138/138ab	BRI3BP
miR-138/138ab	BTG1
miR-138/138ab	BVES
miR-138/138ab	C10orf46
miR-138/138ab	C11orf57
miR-138/138ab	C14orf118
miR-138/138ab	C14orf43
miR-138/138ab	C15orf17
miR-138/138ab	C16orf45
miR-138/138ab	C17orf103
miR-138/138ab	C17orf39
miR-138/138ab	C17orf85
miR-138/138ab	C18orf1
miR-138/138ab	C19orf75
miR-138/138ab	C1orf144
miR-138/138ab	C1orf27
miR-138/138ab	C20orf108
miR-138/138ab	C20orf194
miR-138/138ab	C2CD2L
miR-138/138ab	C2orf65
miR-138/138ab	C6orf47
miR-138/138ab	C9orf5
miR-138/138ab	CALML4
miR-138/138ab	CALN1
miR-138/138ab	CAMTA2
miR-138/138ab	CANX
miR-138/138ab	CARHSP1
miR-138/138ab	CARKD
miR-138/138ab	CASP3
miR-138/138ab	CBFA2T2
miR-138/138ab	CBX5
miR-138/138ab	CCBP2
miR-138/138ab	CCDC85C
miR-138/138ab	CCND3
miR-138/138ab	CCNL2
miR-138/138ab	CCNYL1
miR-138/138ab	CD109
miR-138/138ab	CD2AP
miR-138/138ab	CD3EAP
miR-138/138ab	CD99L2
miR-138/138ab	CDK12
miR-138/138ab	CDK19
miR-138/138ab	CDK6
miR-138/138ab	CDR2L
miR-138/138ab	CELF5
miR-138/138ab	CELSR3
miR-138/138ab	CHERP
miR-138/138ab	CHM
miR-138/138ab	CHMP7
miR-138/138ab	CHST10
miR-138/138ab	CLDN12
miR-138/138ab	CLEC1A
miR-138/138ab	CLIP1
miR-138/138ab	CLMP
miR-138/138ab	CLN5
miR-138/138ab	CLNS1A
miR-138/138ab	CLVS1
miR-138/138ab	CNOT6L
miR-138/138ab	CNOT8
miR-138/138ab	CNRIP1
miR-138/138ab	CNTD2
miR-138/138ab	COL4A2
miR-138/138ab	CORIN
miR-138/138ab	COTL1
miR-138/138ab	CREB1
miR-138/138ab	CREB3L2
miR-138/138ab	CREBZF
miR-138/138ab	CSGALNACT2
miR-138/138ab	CTDSPL2
miR-138/138ab	CTIF
miR-138/138ab	CTNNBIP1
miR-138/138ab	CTSH
miR-138/138ab	CUL5
miR-138/138ab	DAAM2
miR-138/138ab	DACH1
miR-138/138ab	DAPK2
miR-138/138ab	DCBLD2
miR-138/138ab	DCHS1
miR-138/138ab	DCP1A
miR-138/138ab	DCUN1D2
miR-138/138ab	DCUN1D4
miR-138/138ab	DCX
miR-138/138ab	DEK
miR-138/138ab	DENND1A
miR-138/138ab	DERL1
miR-138/138ab	DGKE
miR-138/138ab	DHCR7
miR-138/138ab	DHDDS
miR-138/138ab	DISC1
miR-138/138ab	DLG2
miR-138/138ab	DLG3
miR-138/138ab	DLST
miR-138/138ab	DMXL2
miR-138/138ab	DNAJB6
miR-138/138ab	DOT1L
miR-138/138ab	DPY19L1
miR-138/138ab	DTX1
miR-138/138ab	DTX4
miR-138/138ab	DUSP14
miR-138/138ab	DUSP16
miR-138/138ab	E2F2
miR-138/138ab	E2F3
miR-138/138ab	EBF1
miR-138/138ab	EBF2
miR-138/138ab	EDC3
miR-138/138ab	EFHD2
miR-138/138ab	EFNB3
miR-138/138ab	EGR4
miR-138/138ab	EID1
miR-138/138ab	EIF2C1
miR-138/138ab	EIF2C4
miR-138/138ab	EIF4EBP1
miR-138/138ab	EIF4EBP2
miR-138/138ab	ELAVL1
miR-138/138ab	ELF2
miR-138/138ab	ELMOD3
miR-138/138ab	ELOF1
miR-138/138ab	EMB
miR-138/138ab	EN2
miR-138/138ab	ENPP1
miR-138/138ab	ENTPD1
miR-138/138ab	EPB41
miR-138/138ab	EPB41L4B
miR-138/138ab	EPG5
miR-138/138ab	EPHA8
miR-138/138ab	EPT1
miR-138/138ab	ERBB4
miR-138/138ab	ERI1
miR-138/138ab	EZH2
miR-138/138ab	FABP3
miR-138/138ab	FAM107B
miR-138/138ab	FAM110A
miR-138/138ab	FAM116A
miR-138/138ab	FAM122C
miR-138/138ab	FAM123B
miR-138/138ab	FAM124A
miR-138/138ab	FAM126B
miR-138/138ab	FAM134C
miR-138/138ab	FAM169A
miR-138/138ab	FAM178A
miR-138/138ab	FAM53B
miR-138/138ab	FAM63B
miR-138/138ab	FAM84A
miR-138/138ab	FANCA
miR-138/138ab	FBXL20
miR-138/138ab	FBXO10
miR-138/138ab	FBXO41
miR-138/138ab	FBXO46
miR-138/138ab	FBXO9
miR-138/138ab	FEM1C
miR-138/138ab	FERMT2
miR-138/138ab	FGD4
miR-138/138ab	FMNL3
miR-138/138ab	FNBP1
miR-138/138ab	FOSL2
miR-138/138ab	FOXP4
miR-138/138ab	FRMD4A
miR-138/138ab	FRS2
miR-138/138ab	FYCO1
miR-138/138ab	GALNT10
miR-138/138ab	GAS7
miR-138/138ab	GATAD2A
miR-138/138ab	GATAD2B
miR-138/138ab	GFRA1
miR-138/138ab	GGCX
miR-138/138ab	GIT1
miR-138/138ab	GJB2
miR-138/138ab	GJC1
miR-138/138ab	GK5
miR-138/138ab	GLCCI1
miR-138/138ab	GLP1R
miR-138/138ab	GLTP
miR-138/138ab	GM2A
miR-138/138ab	GNAI2
miR-138/138ab	GNG2
miR-138/138ab	GPHN
miR-138/138ab	GPIHBP1
miR-138/138ab	GPR124
miR-138/138ab	GPR158
miR-138/138ab	GPR3
miR-138/138ab	GRID1
miR-138/138ab	GRIP2
miR-138/138ab	GTPBP1
miR-138/138ab	H2AFX
miR-138/138ab	H3F3B
miR-138/138ab	H6PD
miR-138/138ab	HDAC4
miR-138/138ab	HIF1A
miR-138/138ab	HIF1AN
miR-138/138ab	HK1
miR-138/138ab	HMGA1
miR-138/138ab	HMGXB4
miR-138/138ab	HNRNPUL1
miR-138/138ab	HS6ST3
miR-138/138ab	HTRA2
miR-138/138ab	IDO2
miR-138/138ab	IER5L
miR-138/138ab	IGF2BP1
miR-138/138ab	IGF2BP2
miR-138/138ab	IGFBP5
miR-138/138ab	IGLON5
miR-138/138ab	ILDR2
miR-138/138ab	IMPACT
miR-138/138ab	IMPAD1
miR-138/138ab	INA
miR-138/138ab	ING1
miR-138/138ab	INHBB
miR-138/138ab	INO80
miR-138/138ab	IP6K1
miR-138/138ab	IPMK
miR-138/138ab	IPO8
miR-138/138ab	IQSEC1
miR-138/138ab	ITGA3
miR-138/138ab	ITM2C
miR-138/138ab	JARID2
miR-138/138ab	JAZF1
miR-138/138ab	JMJD1C
miR-138/138ab	JMJD8
miR-138/138ab	JOSD1
miR-138/138ab	KANK1
miR-138/138ab	KAT6A
miR-138/138ab	KAT6B
miR-138/138ab	KBTBD4
miR-138/138ab	KCNH1
miR-138/138ab	KCNH4
miR-138/138ab	KCNK15
miR-138/138ab	KCNK3
miR-138/138ab	KCNMA1
miR-138/138ab	KDM5A
miR-138/138ab	KDM5C
miR-138/138ab	KDM6B
miR-138/138ab	KIAA0317
miR-138/138ab	KIAA0513
miR-138/138ab	KIAA0889
miR-138/138ab	KIAA0895
miR-138/138ab	KIAA0930
miR-138/138ab	KIAA1244
miR-138/138ab	KIAA1468
miR-138/138ab	KIF21B
miR-138/138ab	KIF26A
miR-138/138ab	KIRREL
miR-138/138ab	KLF11
miR-138/138ab	KLF12
miR-138/138ab	KLHL18
miR-138/138ab	KSR2
miR-138/138ab	L3MBTL3
miR-138/138ab	LCN2
miR-138/138ab	LCOR
miR-138/138ab	LDOC1L
miR-138/138ab	LENG8
miR-138/138ab	LEPROT
miR-138/138ab	LHFPL3
miR-138/138ab	LHFPL4
miR-138/138ab	LHX1
miR-138/138ab	LIMCH1
miR-138/138ab	LIMK1
miR-138/138ab	LIMS1
miR-138/138ab	LMAN1
miR-138/138ab	LMTK2
miR-138/138ab	LOC100507421
miR-138/138ab	LOC388630
miR-138/138ab	LPHN1
miR-138/138ab	LRP5L
miR-138/138ab	LSM14A
miR-138/138ab	LYPLA1
miR-138/138ab	MACF1
miR-138/138ab	MAFK
miR-138/138ab	MAML1
miR-138/138ab	MAP2K7
miR-138/138ab	MAP3K11
miR-138/138ab	MAPK10
miR-138/138ab	MAPK4
miR-138/138ab	MAPK6
miR-138/138ab	MARCH1
miR-138/138ab	MARCKS
miR-138/138ab	MARK2
miR-138/138ab	MBTD1
miR-138/138ab	MBTPS2
miR-138/138ab	MCC
miR-138/138ab	MCU
miR-138/138ab	MED26
miR-138/138ab	MEST
miR-138/138ab	MEX3A
miR-138/138ab	MFAP3
miR-138/138ab	MGAT5B
miR-138/138ab	MGRN1
miR-138/138ab	MICAL3
miR-138/138ab	MIER2
miR-138/138ab	MIER3
miR-138/138ab	MIF4GD
miR-138/138ab	MINK1
miR-138/138ab	MLL3
miR-138/138ab	MLLT6
miR-138/138ab	MNT
miR-138/138ab	MOCS1
miR-138/138ab	MRAS
miR-138/138ab	MSI1
miR-138/138ab	MST4
miR-138/138ab	MTF2
miR-138/138ab	MTUS2
miR-138/138ab	MXD1
miR-138/138ab	MXD4
miR-138/138ab	MYEF2
miR-138/138ab	MYO1C
miR-138/138ab	NBEA
miR-138/138ab	NBR1
miR-138/138ab	NCOA1
miR-138/138ab	NCOA5
miR-138/138ab	NDOR1
miR-138/138ab	NEBL
miR-138/138ab	NELF
miR-138/138ab	NETO1
miR-138/138ab	NEUROD1
miR-138/138ab	NFIA
miR-138/138ab	NFIB
miR-138/138ab	NFIX
miR-138/138ab	NID1
miR-138/138ab	NINJ1
miR-138/138ab	NKAIN1
miR-138/138ab	NKTR
miR-138/138ab	NLGN2
miR-138/138ab	NLGN4X
miR-138/138ab	NLGN4Y
miR-138/138ab	NMT1
miR-138/138ab	NNAT
miR-138/138ab	NOS1AP
miR-138/138ab	NOVA1
miR-138/138ab	NPTX1
miR-138/138ab	NR1D2
miR-138/138ab	NR3C1
miR-138/138ab	NRM
miR-138/138ab	NSFL1C
miR-138/138ab	NTM
miR-138/138ab	OAS3
miR-138/138ab	ODZ1
miR-138/138ab	ODZ4
miR-138/138ab	OSBP2
miR-138/138ab	OTUD3
miR-138/138ab	OXNAD1
miR-138/138ab	PABPC1L2A
miR-138/138ab	PABPC1L2B
miR-138/138ab	PADI2
miR-138/138ab	PAPD5
miR-138/138ab	PAPPA
miR-138/138ab	PAQR3
miR-138/138ab	PARP8
miR-138/138ab	PARVA
miR-138/138ab	PCGF3
miR-138/138ab	PCLO
miR-138/138ab	PCMTD1
miR-138/138ab	PCNX
miR-138/138ab	PCSK2
miR-138/138ab	PDAP1
miR-138/138ab	PDE3A
miR-138/138ab	PDE7B
miR-138/138ab	PDIK1L
miR-138/138ab	PDK1
miR-138/138ab	PDLIM5
miR-138/138ab	PDP1
miR-138/138ab	PELI3
miR-138/138ab	PER1
miR-138/138ab	PHACTR4
miR-138/138ab	PHC1
miR-138/138ab	PHF21A
miR-138/138ab	PHF5A
miR-138/138ab	PHOX2B
miR-138/138ab	PIP4K2C
miR-138/138ab	PITPNM3
miR-138/138ab	PLAGL2
miR-138/138ab	PLEKHM1
miR-138/138ab	PLEKHO2
miR-138/138ab	PLLP
miR-138/138ab	PLXNA4
miR-138/138ab	PLXNB2
miR-138/138ab	POLN
miR-138/138ab	PPARD
miR-138/138ab	PPARGC1A
miR-138/138ab	PPARGC1B
miR-138/138ab	PPFIA4
miR-138/138ab	PPIP5K1
miR-138/138ab	PPM1A
miR-138/138ab	PPP1R3F
miR-138/138ab	PPP6R3
miR-138/138ab	PPPDE1
miR-138/138ab	PRDX6
miR-138/138ab	ProSAPiP1
miR-138/138ab	PRPF40A
miR-138/138ab	PRPF4B
miR-138/138ab	PRR3
miR-138/138ab	PRRT4
miR-138/138ab	PRSS46
miR-138/138ab	PRTG
miR-138/138ab	PSD
miR-138/138ab	PSD2
miR-138/138ab	PSEN1
miR-138/138ab	PSMF1
miR-138/138ab	PTGFRN
miR-138/138ab	PTK2
miR-138/138ab	PTP4A1
miR-138/138ab	PTP4A2
miR-138/138ab	PTPN11
miR-138/138ab	PTPN2
miR-138/138ab	PTPRE
miR-138/138ab	PXMP4
miR-138/138ab	RAB11A
miR-138/138ab	RAB22A
miR-138/138ab	RAB3GAP1
miR-138/138ab	RAB3IL1
miR-138/138ab	RABL2B
miR-138/138ab	RALGPS1
miR-138/138ab	RARA
miR-138/138ab	RASSF8
miR-138/138ab	RAVER1
miR-138/138ab	RB1CC1
miR-138/138ab	RBBP4
miR-138/138ab	RCAN2
miR-138/138ab	RCOR3
miR-138/138ab	RDH8
miR-138/138ab	RELA
miR-138/138ab	RELN
miR-138/138ab	RGS6
miR-138/138ab	RHBDL3
miR-138/138ab	RHOBTB2
miR-138/138ab	RHOC
miR-138/138ab	RIMKLA
miR-138/138ab	RIMS2
miR-138/138ab	RIMS3
miR-138/138ab	RIMS4
miR-138/138ab	RMND5A
miR-138/138ab	RNF126
miR-138/138ab	RNF144A
miR-138/138ab	RNF185
miR-138/138ab	RNF222
miR-138/138ab	RNF24
miR-138/138ab	RNF38
miR-138/138ab	ROCK2
miR-138/138ab	RORB
miR-138/138ab	RPRD1B
miR-138/138ab	RPS6KA1
miR-138/138ab	RSPO4
miR-138/138ab	SAMD12
miR-138/138ab	SCAI
miR-138/138ab	SCN1B
miR-138/138ab	SCN3B
miR-138/138ab	SCRN1
miR-138/138ab	SDC3
miR-138/138ab	SEC22A
miR-138/138ab	SEH1L
miR-138/138ab	SEMA4C
miR-138/138ab	SEMA6A
miR-138/138ab	SENP1
miR-138/138ab	SEPT11
miR-138/138ab	SEPT6
miR-138/138ab	SETD6
miR-138/138ab	SEZ6L2
miR-138/138ab	SFMBT2
miR-138/138ab	SFRP1
miR-138/138ab	SFSWAP
miR-138/138ab	SGTA
miR-138/138ab	SH2B3
miR-138/138ab	SH2D1B
miR-138/138ab	SH3GL2
miR-138/138ab	SH3TC2
miR-138/138ab	SHANK2
miR-138/138ab	SIM1
miR-138/138ab	SIM2
miR-138/138ab	SIN3A
miR-138/138ab	SIRT1
miR-138/138ab	SLC16A2
miR-138/138ab	SLC17A7
miR-138/138ab	SLC20A1
miR-138/138ab	SLC22A23
miR-138/138ab	SLC23A2
miR-138/138ab	SLC25A36
miR-138/138ab	SLC26A2
miR-138/138ab	SLC2A1
miR-138/138ab	SLC35F1
miR-138/138ab	SLC36A2
miR-138/138ab	SLC38A1
miR-138/138ab	SLC39A9
miR-138/138ab	SLC4A8
miR-138/138ab	SLC6A1
miR-138/138ab	SLC6A17
miR-138/138ab	SLC6A8
miR-138/138ab	SLC7A11
miR-138/138ab	SLC9A3R1
miR-138/138ab	SLCO3A1
miR-138/138ab	SLX4
miR-138/138ab	SMAD4
miR-138/138ab	SMAP2
