	Acute myeloid leukemia	BladderUrothelialCarcinoma(TCGA,US)	Breast Cancer	BreastCarcinoma(WTSI,UK)	BreastInvasiveCarcinoma(TCGA,US)	CervicalSquamousCellCarcinoma(TCGA,US)	Chronic lymphocytic leukaemia	ColonAdenocarcinoma(TCGA,US)	Colorectal adenocarcinoma	GastricCancer(CCGC,CN)	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	LiverCancer(NCC,JP)	LiverCancer(RIKEN,JP)	Lung	MalignantMelanoma(WTSI,UK)	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Prostate	ProstateCancer(OICR,CA)	RectumAdenocarcinoma(TCGA,US)	Small cell lung cancer	T-cell ALL	UterineCorpusEndometrioidCarcinoma(TCGA,US)
UGT2B28		25.0								12.0																			14.0
UGT2B7										4.0																			
UGT3A1														24.0	33.0				43.0										
UHMK1														87.0											183.0				
UHRF1BP1															29.0														
UHRF1BP1L															17.0														
ULBP1			19.0						19.0						32.0										123.0				
ULBP2															13.0														
ULK3																												33.0	
UMPS			35.0																										
UNC119																													10.0
UNC119B			11.0												14.0	16.0													
UNC13A									14.0						31.0										37.0				
UNC13C									25.0					29.0	16.0														
UNC45B																18.0													
UNC50														11.0															
UNC5A															19.0														
UNC5C														16.0	102.0														
UNC5CL														29.0															
UNC5D									16.0					25.0	74.0														
UNC79														21.0															
UNC80																									86.0				
UPK1A														29.0															
UPK3B									32.0																				17.0
UPK3BL																									26.0				
UQCC														57.0	42.0			141.0											
UQCRB														45.0	144.0										252.0				15.0
UQCRQ																									16.0				
URB1														128.0											11.0				75.0
URGCP															78.0														
URGCP-MRPS24																													21.0
UROC1															28.0														
USH1C														19.0															
USH2A									14.0			11.0		7.0	25.0				14.0										
USP13														14.0											23.0				
USP14																									42.0				
USP2														24.0															
USP22														63.0											48.0				
USP24															9.0														
USP28																									6.0				
USP3																									96.0				
USP31															36.0														
USP33														20.0											116.0				
USP36														6.0															
USP37															20.0										20.0				
USP38														10.0															
USP39									120.0																				
USP4															34.0										61.0				
USP40															12.0														
USP45															52.0														
USP46									36.0					16.0															
USP49														12.0											142.0				
USP54															5.0														
USP6NL															44.0										22.0				
USP7															10.0														
