	Acute myeloid leukemia	BladderUrothelialCarcinoma(TCGA,US)	Breast Cancer	BreastCarcinoma(WTSI,UK)	BreastInvasiveCarcinoma(TCGA,US)	CervicalSquamousCellCarcinoma(TCGA,US)	Chronic lymphocytic leukaemia	ColonAdenocarcinoma(TCGA,US)	Colorectal adenocarcinoma	GastricCancer(CCGC,CN)	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	LiverCancer(NCC,JP)	LiverCancer(RIKEN,JP)	Lung	MalignantMelanoma(WTSI,UK)	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Prostate	ProstateCancer(OICR,CA)	RectumAdenocarcinoma(TCGA,US)	Small cell lung cancer	T-cell ALL	UterineCorpusEndometrioidCarcinoma(TCGA,US)
NFATC2IP																									12.0				
NFATC3														21.0											12.0				
NFE2L1														8.0															
NFE2L3															10.0														
NFIA											36.0			156.0	92.0														
NFIB															30.0														
NFIC															10.0														
NFKBIA										4.0																			
NFKBID														15.0															
NFKBIZ														12.0											10.0				
NFX1															23.0										39.0				
NFXL1															10.0														
NFYA														32.0															
NFYB															7.0														
NGDN																													3.0
NGFR														3.0	12.0										23.0				
NGLY1														16.0															13.0
NHEJ1																									14.0				
NHLH1														18.0															
NHLH2								12.0						4.0	8.0														
NHLRC1																									11.0				
NHLRC2																									12.0				
NHP2																													12.0
NICN1															16.0										36.0				
NID1															8.0														
NIN														24.0	12.0			6.0											
NIP7								22.0						50.0	32.0														
NIPA1									18.0					10.0				70.0											
NIPAL1																			3.0						8.0				
NIPAL3															14.0			3.0							12.0				
NIPAL4														24.0															
NIPSNAP3A			4.0																										
NIPSNAP3B														14.0															
NISCH														16.0															
NIT1									5.0					15.0											40.0				9.0
NKAIN1									7.0																				
NKAIN2														20.0															
NKD2														29.0															
NKPD1			29.0											49.0											13.0				
NKTR														8.0															
NKX2-1														4.0	20.0						26.0								
NKX2-2														37.0															
NKX2-4														4.0															
NKX2-5		16.0																											
NKX2-8														7.0															
NKX3-1														14.0	38.0	14.0													
NLGN4Y									16.0																				
NLN															4.0										44.0				
NLRC3			17.0																						43.0				
NLRC5										8.0																			
NLRP12														13.0															
NLRP4																											19.0		
NLRP8			4.0																										
NLRP9										4.0																			
NLRX1																													19.0
NMB																													2.0
NME6															27.0										4.0				
NME7															10.0														
NMNAT1															10.0										36.0				
NMNAT2															26.0														
NMRK1																													16.0
NMUR1														21.0	4.0										3.0				
NMUR2															5.0														
NOB1															11.0														
NOC2L														24.0															
NOD1															8.0														
NOD2														2.0	4.0														
NOL12														22.0											16.0				
NOL3		2.0																											
NOL9														4.0	2.0										19.0				
NOM1									7.0																17.0				
NOMO1																													5.0
NONO														80.0															
