	Acute myeloid leukemia	BladderUrothelialCarcinoma(TCGA,US)	Breast Cancer	BreastCarcinoma(WTSI,UK)	BreastInvasiveCarcinoma(TCGA,US)	CervicalSquamousCellCarcinoma(TCGA,US)	Chronic lymphocytic leukaemia	ColonAdenocarcinoma(TCGA,US)	Colorectal adenocarcinoma	GastricCancer(CCGC,CN)	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	LiverCancer(NCC,JP)	LiverCancer(RIKEN,JP)	Lung	MalignantMelanoma(WTSI,UK)	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Prostate	ProstateCancer(OICR,CA)	RectumAdenocarcinoma(TCGA,US)	Small cell lung cancer	T-cell ALL	UterineCorpusEndometrioidCarcinoma(TCGA,US)
RASA1																		16.0											
RASA3										15.0					2.0														
RASA4																									18.0				
RASGEF1A																									9.0				
RASGEF1B																									5.0				
RASGEF1C														17.0															
RASGRP1														18.0										20.0					
RASGRP3									15.0																				
RASGRP4																									63.0				
RASIP1														3.0															
RASL10B															13.0														
RASSF2														38.0	20.0										10.0				
RASSF3															12.0														
RASSF5														105.0															
RASSF6							6.0								8.0										50.0				
RASSF7		13.0												68.0															
RASSF8														27.0	39.0										52.0				
RAVER1														13.0															
RAVER2																							19.0						
RAX														5.0	11.0														
RB1												5.0																	
RB1CC1									10.0																				
RBAK									6.0																				
RBAK-LOC389458																													11.0
RBBP4																								60.0	33.0				
RBBP5															27.0			6.0							129.0				
RBBP8NL														13.0															
RBBP9															8.0										42.0				
RBFA														18.0		5.0													
RBFOX1														18.0	36.0														31.0
RBFOX2			48.0											24.0	78.0														
RBL2								21.0																					
RBM11														13.0	11.0														
RBM12														12.0	40.0														
RBM12B														13.0															
RBM14																													74.0
RBM15B																													28.0
RBM17															12.0														
RBM18														7.0															
RBM20															11.0														
RBM25															6.0														
RBM27															6.0														
RBM3			10.0																										
RBM33																14.0													
RBM34																									36.0				
RBM38														10.0															
RBM41														6.0			3.0												
RBM42														7.0															
RBM43																								4.0					
RBM46																									7.0				
RBM47															12.0														
RBM48																									12.0				
RBMS1															8.0														
RBMS3									12.0																				
RBMX																									16.0				
RBMXL2									6.0					4.0	8.0														
RBP1															1.0										3.0				
RBPJL														10.0															
RBPMS														24.0															
RC3H1																									9.0				
RC3H2														4.0															
RCAN3																													32.0
RCBTB2														15.0															
RCCD1															6.0										26.0				
RCHY1									36.0						21.0	5.0									18.0				
RCN2														5.0															
RCN3															2.0														
RCOR1														10.0															
RCOR2				10.0										18.0															
RCOR3														24.0	3.0														
RCSD1																		2.0											
RD3									14.0																26.0				
RDH10														12.0	14.0														
RDH11																									98.0				
RDH16														3.0					15.0										
RDM1																													2.0
RECK														6.0															
RECQL														8.0											22.0				
RECQL5														6.0															
REEP3															11.0										44.0				
REEP5															11.0														
REEP6												7.0		4.0															
REG1B														3.0															
REG3A																			81.0										
REG3G														68.0	22.0														
REL																									57.0				
RELB															10.0														
RELL1		5.0																9.0											22.0
RELL2														6.0															
RELN				8.0											6.0														
RELT															34.0														
REPS2																		34.0											
RERE														15.0															
RERGL							6.0																						
REST														18.0															
RET													29.0																
RETSAT																			12.0					6.0					
REV1			10.0												22.0														
REV3L															2.0														
