	Acute myeloid leukemia	"BladderUrothelialCarcinoma(TCGA,US)"	Breast Cancer	"BreastCarcinoma(WTSI,UK)"	"BreastInvasiveCarcinoma(TCGA,US)"	"CervicalSquamousCellCarcinoma(TCGA,US)"	Chronic lymphocytic leukaemia	"ColonAdenocarcinoma(TCGA,US)"	Colorectal adenocarcinoma	"GastricCancer(CCGC,CN)"	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	"LiverCancer(NCC,JP)"	"LiverCancer(RIKEN,JP)"	Lung	"MalignantMelanoma(WTSI,UK)"	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	"PediatricBrainTumors(DKFZ,DE)"	Prostate	"ProstateCancer(OICR,CA)"	"RectumAdenocarcinoma(TCGA,US)"	Small cell lung cancer	T-cell ALL	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"
hsa-miR-490-3p		1	4					4	7					12	26	6								4	39				18
hsa-miR-490-5p		1	8					4	6		4	2	1	22	22	4		1	2					3	4			1	14
hsa-miR-491-3p	3	1	1	4				16	14	2				43	21	5		5	2			1	2	1	5				18
hsa-miR-491-5p			1					3	6	1		1	8	38	25	6	1		4	2	3			5	6			1	7
hsa-miR-492		1	7					1	3	1		2		24	17	1			3		1			6					5
hsa-miR-493-3p		1	3	1				9	5	2		1	1	48	21	1			3						2				11
hsa-miR-493-5p	2	1	3						20	6				21	35			1		1				1	3				6
hsa-miR-494			9				1	4	10			1		75	85	6		6	1					4	47		7		14
hsa-miR-495		3	2	1				17	17	3	1	1		104	98	5		1	6	4				7	24	1	2		20
hsa-miR-496			4					3	9	1	1			25	42										15				6
hsa-miR-497-3p		4						12	7			1		27	32			1							9			1	15
hsa-miR-497-5p		2	10	1					5	8				35	23			3	4	1	1		1		14		2		13
hsa-miR-498		5	1	5				32	6				4	32	37	7		2			2		1		28	4			6
hsa-miR-4999-3p		2	5	6				8	2			1	9	27	15	2			1						1		1		1
hsa-miR-4999-5p			2		6			2	4	2		1	1	45	17	2								1	6				7
hsa-miR-499a-3p			2					2	4	1				47	56				1						11		3	1	21
hsa-miR-499a-5p	3		7	1				6	2	1		1	9	53	64			3	2				4		14				1
hsa-miR-499b-3p			2					2	4	1				47	56				1						11		3	1	21
hsa-miR-499b-5p			2	1				5	6	1			9	51	43	4		7	2	1				2	3		2		4
hsa-miR-5000-3p		1	11	1		1		4	2	2		3		63	28			1	4	1					47				28
hsa-miR-5000-5p		2	1	1				8	2	2				27	12	2		3	2		1				10				9
hsa-miR-5001-3p		3	3					2	2	2	1			28	23	1			1			1	1	2	93		1		8
hsa-miR-5001-5p			4	2				1	6	1		1	2	22	24			1	1		1			1	132				18
hsa-miR-5002-3p		2	7					4	10	1				45	32								1	4		4	1		15
hsa-miR-5002-5p		3	5	1		1		4	9	1			3	28	50			3						3	13				25
hsa-miR-5003-3p			1				7	1	12				2	56	66	3		3	4	1				1	17	4	2	1	8
hsa-miR-5003-5p			4	1			3	8	6	1			1	58	60	2			1					3	8				17
hsa-miR-5004-3p			7					1	4		4			26	27	2	3							1	1			1	22
hsa-miR-5004-5p			3	4				4	3	1		1		67	22	3		5	9	1				1	1				32
hsa-miR-5006-3p		2		3				5	4	1				31	30	3		1	2						6				14
hsa-miR-5006-5p			12					4	1	7				20	11	4		2			3			3	76			1	4
hsa-miR-5007-3p			2	1				8	9	2	1		2	36	44	1		3				1	1			3			13
hsa-miR-5007-5p			4						1	1				29	36	2		3	2						8			2	5
hsa-miR-5008-3p		6	6	3				2	2				1	37	17	4					1				3		4		20
hsa-miR-5008-5p			8	2					1	2	1	3		24	29			7	2				2	1	139	2			2
hsa-miR-5009-3p		3	2	1				1	6	1	5	2		30	56	2	2		3					3	2	4			11
hsa-miR-5009-5p		3								3		4		15	20									1	3				5
hsa-miR-500a-3p			6				1		3	5		1		30	26	3		5			1				8		1		8
hsa-miR-500a-5p		1	8	1			2		2	2	2		2	14	34				9					1	221	4	1		11
hsa-miR-500b	4	1	6	1			2		3	2	2		2	26	41	4		1	9					1	9		1	1	18
hsa-miR-501-3p			3				1		5	5		1		36	33	3		5							10		2		9
hsa-miR-501-5p		2	4	1			9		5	2	2		2	33	39	1			9					1	6	2	1		4
hsa-miR-5010-3p		3	5		2			1	12	1	2	1	4	50	26	9		3				1		5	42	4			29
hsa-miR-5010-5p			7	2				4	10	3				54	13	2		7	6		1			4	1				2
hsa-miR-5011-3p	1		1	4					2	2	4	1		57	27						1			9	13			1	8
hsa-miR-5011-5p			3					5	8		1	2		43	34			7						4	11	4			8
hsa-miR-502-3p			3				1		5	5		1		36	33	3		5							10		2		9
hsa-miR-502-5p	4	1	6	1			2		2	2			2	23	38	4		1	1					1	6		1	1	17
hsa-miR-503	6	2	1	3				10	2	7		1		35	30			6	4						5				3
hsa-miR-504		1	1						4	1		1		16	23	1									13				9
hsa-miR-5047								1	3	2				10	15	3			4						20				15
hsa-miR-505-3p			3		1	2		10	3					52	38	4		1	2						4				10
hsa-miR-505-5p	2		4			1		2	3	1				19	14	4			3				1	2	78				8
hsa-miR-506-3p		2	2	2				5	1					27	28	7		10	4					1	7				12
hsa-miR-506-5p		1	3	3				5	9	3				33	21	1		1	1						7				22
hsa-miR-507		2	3					3	9			2	7	36	40	4		5				1		1	18	2	1		16
hsa-miR-508-3p			4					4	12			2		10	32	2										1			7
hsa-miR-508-5p		4	6	2				3	2	1				32	20			1	1						95			1	5
hsa-miR-5087		1						2	4	1	2			26	30	2		12		1					76	4			12
hsa-miR-5088				2	1				1	1	1	2		19	14			6			1				1				15
hsa-miR-5089		1	5					5	5	1		2		36	13	1		1					2	1	321		3	1	19
hsa-miR-509-3-5p			2					7	6	2		4		41	47			1	2	2	1	1		3	91		1		10
hsa-miR-509-3p		1	2					3	11					18	16	2				1				1	2				13
hsa-miR-509-5p			2					7	6	2		4		41	47			1	2	2	1	1		3	91		1		10
hsa-miR-5090			4						2	3				18	11	2		2											2
hsa-miR-5091								1	1					16	28	1		2	3					1	5				18
hsa-miR-5092			4				3	2	3			2	1	39	32	5	2	2	1					1	12				6
hsa-miR-5093			1	2				6	14	1	2	6	1	95	50			3	8						8		4		10
hsa-miR-5094			8					3	12	1	1			45	29	2		2	2	1		1			1				6
hsa-miR-5095		2	5	2		1		5	8	7	3			50	34	2		3	1				4	5	218	4			13
hsa-miR-5096		2	3						6	3			1	36	26	4			1			1		3	61	2	1		9
hsa-miR-510			6	8		5		1	8			2		30	22	2	1	2	4					5	27				7
hsa-miR-5100			5	8				4	8	1		3		34	31			2	1						2			4	10
hsa-miR-511				1		4		1	9					39	15			2	3						7	2			22
hsa-miR-512-3p	1	1	1					1	8	1				35	21	2			2					1	415	1	1		11
hsa-miR-512-5p			3	8		5		6	8			3		33	23	2		5	1					6	97				8
hsa-miR-513a-3p		1	2				1	13	21		5	2		54	72	3	3	4	8	1			2	3	5	12			24
hsa-miR-513a-5p		4	12	5				5	8	3		3	3	36	42			1			1	1	2	3	5	1			19
hsa-miR-513b	1	2	2	3			3	1	8	2		4	3	39	72	2								3	6				7
hsa-miR-513c-3p		1	2				1	13	21		5	2		54	72	3	3	4	8	1			2	3	5	12			24
hsa-miR-513c-5p		2	12	3			4		8	2		1	1	20	42	3		10	18						14		3		16
hsa-miR-514a-3p		2	6	3		1		1	10	1			8	48	14	1				1					4				9
hsa-miR-514a-5p			9	2					1	2		6	1	26	32	9		3							16		6		2
hsa-miR-514b-3p		2	6	3		1		1	10	1			8	48	14	1				1					4				9
hsa-miR-514b-5p		2	12	3			4		8	2		1	1	20	42	3		10	18						14		3		16
hsa-miR-515-3p			2					6			1	1		22	16	1		1							89	1			7
hsa-miR-515-5p		2	29	2		1		2	8	1	1	1		30	30	2		1		1				1	51		1		12
hsa-miR-516a-3p		2	3	2				2	2	3		2		43	22	1			1					2	11	4	2		15
hsa-miR-516a-5p				3				4	3					8	12										7				1
hsa-miR-516b-3p		2	3	2				2	2	3		2		43	22	1			1					2	11	4	2		15
hsa-miR-516b-5p			1	1					13			3	2	30	23				1						90		4		8
hsa-miR-517-5p	6	1	2	1				1	1	1		1		28	14			1							1				
hsa-miR-517a-3p	2			1										10	7	4					1		7		6		1		11
hsa-miR-517b-3p	2			1										10	7	4					1		7		6		1		11
hsa-miR-517c-3p	2			1										10	7	4					1		7		6		1		11
hsa-miR-5186		1	6	1				1	6			5		42	26	5			4	2			1		26			1	12
hsa-miR-5187-3p			4	1				12	3	3		7		36	25	3		3	1					1	7		1		12
hsa-miR-5187-5p			4						7	1				31	9	1		4	1				2	2	285		3	7	12
hsa-miR-5188									1					11	6	3							4						2
hsa-miR-5189	1	1							13		1	6	1	37	30	1		5	6					5	44				9
hsa-miR-518a-3p		1	2					1		1				28	11	1			4					4	5				
hsa-miR-518a-5p		1						9	7			4		40	29	2			1					3	34				13
hsa-miR-518b		7	1					4		2				48	13			1	1					3	4		4		4
hsa-miR-518c-3p		7	1					4		2				48	13			1	1					3	4		4		4
hsa-miR-518c-5p		1	12			1		1	1	5		6	1	18	41				1		1				8		4		16
hsa-miR-518d-3p		7	1					4		2				48	13			1	1					3	4		4		4
hsa-miR-518d-5p	6	3	1	1				2	1	1				29	9										1				1
hsa-miR-518e-3p		1	2							1				24	18				1					5					1
hsa-miR-518e-5p	6	3	1	1				2	1	1				29	9										1				1
hsa-miR-518f-3p		1	2					1		1				28	11	1			4					4	5				
hsa-miR-518f-5p	6	3	1	1				2	1	1				29	9										1				1
hsa-miR-5190			14					9	4	2		1	2	53	46	31		9	3			1			20				9
hsa-miR-5191		1												22	20				1	2				4					17
hsa-miR-5192			6				1	4	5		2			24	28	4		3	5	2				4	47		1		8
hsa-miR-5193		2	8					2	2					35	57	1				1			1	4	16		2	1	5
hsa-miR-5194		1	2	1		1		4	7	3		1		38	26	2		2						4	1				9
hsa-miR-5195-3p		1	1					8	8			2		39	32	2		1	1					1	5		7		4
hsa-miR-5195-5p			3					7	5	2	1	3		23	16	4		5	3						32			2	3
hsa-miR-5196-3p				1						2				27	23										5	4			18
hsa-miR-5196-5p		1	3	1			1	2	6	1	4	1		54	27	9		5	8			1		2	5		1		4
hsa-miR-5197-3p			11	1	1			1	2			9		60	51	1		9	3	2		2			2		3		4
hsa-miR-5197-5p			1					1		3		2		50	27	1									6				17
hsa-miR-519a-3p		2	3				2	4	5	6				37	29	3	2	1	1						377	1	1		11
hsa-miR-519a-5p	6	3	1	1				2	1	1				29	9										1				1
hsa-miR-519b-3p		2	3				2	4	5	6				37	29	3	2	1	1						377	1	1		11
hsa-miR-519b-5p	6	3	1	1				2	1	1				29	9										1				1
hsa-miR-519c-3p		2	3				2	4	5	6				37	29	3	2	1	1						377	1	1		11
hsa-miR-519c-5p	6	3	1	1				2	1	1				29	9										1				1
hsa-miR-519d		2	4				2	8	6	5		1		30	43	3	2	1	5						339	1			19
hsa-miR-519e-3p			1					7	2	1	1	1		33	17			1	1						286	1			7
hsa-miR-519e-5p		2	29	2		1		2	8	1	1	1		30	30	2		1		1				1	51		1		12
hsa-miR-520a-3p	1	2	4				2	4	5	5				33	31	4	2	1	1					1	337	1			13
hsa-miR-520a-5p		4	11	2				2	5	2				28	26	1									69				5
hsa-miR-520b	1	2	4				2	4	5	5				33	31	4	2	1	1					1	337	1			13
hsa-miR-520c-3p	1	2	4				2	4	5	5				33	31	4	2	1	1					1	337	1			13
hsa-miR-520c-5p	6	3	1	1				2	1	1				29	9										1				1
hsa-miR-520d-3p	1	2	4				2	4	5	5				33	31	4	2	1	1					1	337	1			13
hsa-miR-520d-5p	2	4	9				3	17	5				2	68	56	3		9	8	3					55				14
hsa-miR-520e	1	2	4				2	4	5	5				33	31	4	2	1	1					1	337	1			13
hsa-miR-520f	1	2	2					1	2	1				31	30	5			1					1	313	1			9
hsa-miR-520g		5	9				5	10	4	4		1		45	68	4	2	2	9	3					253				19
hsa-miR-520h		5	9				5	10	4	4		1		45	68	4	2	2	9	3					253				19
hsa-miR-521			4						1					15	13	2									8				6
hsa-miR-522-3p				5				1	4	5		5		46	67	1		2							10				21
hsa-miR-522-5p	6	3	1	1				2	1	1				29	9										1				1
hsa-miR-523-3p			9						5					3	5														
hsa-miR-523-5p	6	3	1	1				2	1	1				29	9										1				1
hsa-miR-524-3p		4	1					2	2					33	32			1						5	2		1		2
hsa-miR-524-5p	2	4	9				3	17	5				2	68	56	3		9	8	3					55				14
hsa-miR-525-3p		4	1					2	2					33	32			1						5	2		1		2
hsa-miR-525-5p		4	11	2				2	5	2				28	26	1									69				5
hsa-miR-526a	6	3	1	1				2	1	1				29	9										1				1
hsa-miR-526b-3p		3	3				2	4	5	5				29	31	3	2	1	1						311	1			9
hsa-miR-526b-5p			6	1				5	4	1		1	1	17	17	3		2	2						30				12
hsa-miR-527		1						9	7			4		40	29	2			1					3	34				13
hsa-miR-532-3p		3		1			2	2	2	3				43	38	5			5	1					175				5
hsa-miR-532-5p			1					2	13			3	1	49	28	1			1						71		6		6
hsa-miR-539-3p		1	2	4				5	8			3		33	62			4						7	3	3			12
hsa-miR-539-5p			7					4	7	1	2	2	1	49	41	9		9	15					1	48	4	2		5
hsa-miR-541-3p		2	1					4	5	1				29	15		1	5	2	2	3			1	7				21
hsa-miR-541-5p		2		1				3	20			2		42	33			7	8	1			1	3	10		1		12
hsa-miR-542-3p	3	2	5	1				3	4				1	49	23	1				1		1	1		18				11
hsa-miR-542-5p			1	1				2	4	3				24	6	1		4						1					
hsa-miR-543			6	8			1	8	13	1	1	6	2	95	60	3		15				1		8	11	1	5		30
hsa-miR-544a		2	7	3				6	6	2				43	30	1		1	1			1	1	2	9		1	2	19
hsa-miR-544b		3	2			1			4	2		1		27	26			3	4						95				5
hsa-miR-545-3p		2	5			1		10	6	6				38	42	1		1					1	3	13		1		12
hsa-miR-545-5p	3		1	5				20	6			3		48	37			1	6					1	6		7		12
hsa-miR-548a-3p		1	5	6				4	19		1	5		62	67	11		6	4						14	3	4	2	8
hsa-miR-548a-5p			5	3			3	7	6			2		25	53	6	2	3	2						5				6
hsa-miR-548aa		1					1	11	26	2		6		64	64	4	1	6	5					5	34				10
hsa-miR-548ab			5	3			3	7	6			2		25	53	6	2	3	2						5				6
hsa-miR-548ac	6	2					1	15	26	2		8		73	109	5	1	8	5	1				6	53				14
hsa-miR-548ad			5	7				9	6			12		35	66	8		2	4						9				8
hsa-miR-548ae	6	2		3			1	14	26	2		7		82	121	9	1	8	4	1				6	48				16
hsa-miR-548ag			3	2				4	5	11			1	43	28	2		1	2							1	1		13
hsa-miR-548ah-3p	6	2		3			1	14	26	2		7		82	121	9	1	8	4	1				6	48				16
hsa-miR-548ah-5p		2	3	2			3	8	9	4		2		45	59	5	2	5	1						225				9
hsa-miR-548ai			3	2				5	5	11			1	43	28	2		1	2								1		13
hsa-miR-548aj-3p		1	1	4			2	16	41	2		5		98	114	8	1	8	5					8	96				7
hsa-miR-548aj-5p	3	2	5					8	10		4	4		38	48	2		3	1					6	7	4			11
hsa-miR-548ak			5	3			3	7	6			2		25	53	6	2	3	2						5				6
hsa-miR-548al		1	2	2										25	16								1		4				3
hsa-miR-548am-3p	6	2		3			1	14	26	2		7		82	121	9	1	8	4	1				6	48				16
hsa-miR-548am-5p			5	3			3	7	6			2		25	53	6	2	3	2						5				6
hsa-miR-548an		1	2	1				13	11					60	32	1		12	9					1	3		3		12
hsa-miR-548ao-3p	1	2	5						3	2		3	9	44	43	1		2	2						5				3
hsa-miR-548ao-5p			3					5	4	4		2		27	58	6	2	1	1						8				8
hsa-miR-548ap-3p		1					1	11	26	2		6		64	64	4	1	6	5					5	34				10
hsa-miR-548ap-5p			5	3			3	7	6			2		25	53	6	2	3	2						5				6
hsa-miR-548aq-3p	6	2		3			1	14	26	2		7		82	121	9	1	8	4	1				6	48				16
hsa-miR-548aq-5p		1	2	2				8	5	4		2		23	43	3		1	3						7				6
hsa-miR-548ar-3p				5				9	18	4		5		55	58	8		6	3						11	2	1		10
hsa-miR-548ar-5p			5	3			3	7	6			2		25	53	6	2	3	2						5				6
hsa-miR-548as-3p								10	12	6		3		35	46	1		1	2					1	40				7
hsa-miR-548as-5p			5	3			3	7	6			2		25	53	6	2	3	2						5				6
hsa-miR-548at-3p		1	5	1				5	17	3	1	3		34	49	6		4	2					1	12	1	3	2	2
hsa-miR-548at-5p			6	1			3	10	5		1	2		32	52	3	2	3	8					4	3				9
hsa-miR-548au-3p		1	1						3			1		34	38	5			4			1		2	3				11
hsa-miR-548au-5p			5	3			3	7	6			2		25	53	6	2	3	2						5				6
hsa-miR-548av-3p				5				4	14	1		5		50	63	7		6	3					1	9	2	1		7
hsa-miR-548av-5p			5	3			3	4	7			2		27	51	3	2	2	3						5	1			6
hsa-miR-548aw			4	1				11	11	1		4		32	50	2		2	1					5	5		2		14
hsa-miR-548ax			3					5	4	4		2		27	58	6	2	1	1						8				8
hsa-miR-548b-3p		1	6					2	3	5	1	6		33	50			13	4					1	11		3		4
hsa-miR-548b-5p			5	3			3	7	6			2		25	53	6	2	3	2						5				6
hsa-miR-548c-3p	6	1	1				1	11	27			6		50	113	5	1	10	2	2				8	95			1	20
hsa-miR-548c-5p			5	3			3	7	6			2		25	53	6	2	3	2						5				6
hsa-miR-548d-3p	6	2					1	15	26	2		8		73	109	5	1	8	5	1				6	53				14
hsa-miR-548d-5p			5	3			3	7	6			2		25	53	6	2	3	2						5				6
hsa-miR-548e		1		5			1	8	27	2		8		67	80	8	1	12	5					5	30	2	1		9
hsa-miR-548f		1		5			1	8	27	2		8		67	80	8	1	12	5					5	30	2	1		9
hsa-miR-548g-3p			2	5				4	18			5		45	57	9		6	4						8	2	1		7
hsa-miR-548g-5p	3	2	5					8	10		4	4		38	48	2		3	1					6	7	4			11
hsa-miR-548h-3p	6	2					1	15	26	2		8		73	109	5	1	8	5	1				6	53				14
hsa-miR-548h-5p			5	3			3	7	6			2		25	53	6	2	3	2						5				6
hsa-miR-548i			5	3			3	7	6			2		25	53	6	2	3	2						5				6
hsa-miR-548j			5	3			3	7	6			2		25	53	6	2	3	2						5				6
hsa-miR-548k			5	3			3	4	7			2		27	51	3	2	2	3						5	1			6
hsa-miR-548l			6	3			3	7	6			2		31	44	3	2	8	2						7				10
hsa-miR-548m			9	2				8	2	11			1	49	37	2		1	2								1		12
hsa-miR-548n	3	2	7	3			3	3	9		4	3		36	46	4	2	4	2					1	7	4			8
hsa-miR-548o-3p		2	5	4				7	22		5	4		71	82	11	1	1	3					5	22	5	3	9	16
hsa-miR-548o-5p			5	3			3	7	6			2		25	53	6	2	3	2						5				6
hsa-miR-548p		1	4					8	3	5		4	9	23	40	3		1						3	11				4
hsa-miR-548q		1	2					3	1	1	2			23	45	4		1				1			32				19
hsa-miR-548s		2						4	3	2				30	22	3		1	1					1	115				10
hsa-miR-548t-3p		1					1	11	26	2		6		64	64	4	1	6	5					5	34				10
hsa-miR-548t-5p	3	4	5	1			3	4	10	4	4	3		39	41	4	2	4	1					1	220	4			10
hsa-miR-548u	1	3	8				3	7	4	2		3	9	53	68	1		4	10	3			4	3	16				8
hsa-miR-548v			2					1	4		3		9	31	25			1	1						36				9
hsa-miR-548w			5	3			3	7	6			2		25	53	6	2	3	2						5				6
hsa-miR-548x-3p		1	1	4			2	16	41	2		5		98	114	8	1	8	5					8	96				7
hsa-miR-548x-5p	3	2	5					8	10		4	4		38	48	2		3	1					6	7	4			11
hsa-miR-548y			5	3			3	7	6			2		25	53	6	2	3	2						5				6
hsa-miR-548z	6	2					1	15	26	2		8		73	109	5	1	8	5	1				6	53				14
hsa-miR-549	4		2	8				12	9	2				36	39	1		8							1				8
hsa-miR-550a-3-5p		1	1					6		2	1	2		27	28			1							71	1			5
hsa-miR-550a-3p			1	1					4					40	15			2	3					2	4				10
hsa-miR-550a-5p		1	1					6		2	1	2		27	28			1							71	1			5
hsa-miR-550b-2-5p		1	3					1			1	1		41	15	1									7	1	1		13
hsa-miR-550b-3p			1	3				2	2					29	27	8		1	3					2	4		3	1	7
hsa-miR-551a		1	5					1	1					12	5			1							1				16
hsa-miR-551b-3p		1	5					1	1					12	5			1							1				16
hsa-miR-551b-5p				1		1	2	7	14		1	2		18	69				8	1				1	2	4	4	1	4
hsa-miR-552		4	7	4	1			3	4	4				34	33		3	1	2		3			2	64	1			25
hsa-miR-553								8	1	3		12		32	39	5				2					2				3
hsa-miR-554			1					2						12	12				1						21				4
hsa-miR-555			2						1					27	10	2								7	2	1			2
hsa-miR-556-3p								8	17	3		9	2	29	56				4						2				13
hsa-miR-556-5p			4	2				3	1			2		21	25	1			1		1		2		55			1	6
hsa-miR-557		2	3					3	9	7		2	7	31	32	5		5				1			19				27
hsa-miR-5571-3p								3	5	2	2			24	26	3									6		4		5
hsa-miR-5571-5p		4	6	4				22	4	9		1		36	32	1		1				1			35		2	2	10
hsa-miR-5572		1		1				4	8	1	2		2	29	13	6			4	2					42		1		11
hsa-miR-5579-3p		2		2				7	3					35	24	1									2	2			4
hsa-miR-5579-5p				1				1	7					17	17	1									4				5
hsa-miR-558	1		6					3	2	3			8	30	35			3	8	1			1		15				3
hsa-miR-5580-3p			6				2	4	7	1		1	2	56	73	1		4				1		1	1				20
hsa-miR-5580-5p		1	1	1				4	3	2		1	2	24	13			5	2						334		2		17
hsa-miR-5581-3p			1	1				6	12	20		2	3	53	40	5		1	1				1	2	12				13
hsa-miR-5581-5p		2	1	4				8	3	2			1	27	22	6		1	4						8		2		15
hsa-miR-5582-3p				3				13	15	6		2		62	66	13			2					1	12				13
hsa-miR-5582-5p			3	3				2	1	2				23	19	2		3	3	2				1	8		4		10
hsa-miR-5583-3p	3		2	1					8	1		8	7	27	38	2		3	2				2	1	1				10
hsa-miR-5583-5p			2	2			1	11	9				1	55	45	3			2						2	4			6
hsa-miR-5584-3p		2	1					5	11			1		19	28	2			3		2				9	1			5
hsa-miR-5584-5p		1					1	1	9	3		3		61	39	12		2	2			1		3	12			5	5
hsa-miR-5585-3p			3					10	1	3		4		23	44	2			2	2				1	11		1		14
hsa-miR-5585-5p			2	3				9	2					22	38		2	4	5		1		2	4	4	1			8
hsa-miR-5586-3p			4	1	18			4	3	1	2			29	25	3			2				1		21				9
hsa-miR-5586-5p		3							12				1	30	26	1	1	1	3			1			59				1
hsa-miR-5587-3p								3		3				7	12										9				3
hsa-miR-5587-5p			1					7	5		2	1		23	24	1		3				1			1				16
hsa-miR-5588-3p		2	2	1	6			4	2					33	8	1				1				1	25				10
hsa-miR-5588-5p			1					9	7			2		24	25	1		7	1				4	1	7		5		20
hsa-miR-5589-3p		2	1				3	6	11	6		1		60	49	7		5	2					2	9		1		22
hsa-miR-5589-5p			3	2				2	17	2			11	38	60			1	6					7	552				26
hsa-miR-559		1	4	2				10	10		1	4		19	40	3	2	6	7						6				9
hsa-miR-5590-3p		3	10				1	7	11	3	2	7		78	61	4	2	6	11	1			1	4	11				41
hsa-miR-5590-5p	1							1	8	6		1		26	15			1						1	9			1	6
hsa-miR-5591-3p			3						4			1	9	21	25			6							10	2		1	7
hsa-miR-5591-5p	2		6			2		4	5	1			2	21	8	1		3	2	1				2	145				11
hsa-miR-561-3p		1	1	1				12	2		1	2		29	74			3	5						211				17
hsa-miR-561-5p		2	6	1				5	6					33	16	1		1							5				18
hsa-miR-562			2	2				16	7	1		2		37	34		2	1	3						41				6
hsa-miR-563			1	3						1			10	12	17	1			1						32				8
hsa-miR-564		1	3	2					1					17	32	1			1						7		1		5
hsa-miR-566			1		1									18	7	1					1			4					
hsa-miR-567		1	2					8	8	1	2	1	3	47	39	2		1	1			1		1	6				12
hsa-miR-568	1		1					2	14			1	6	18	27			10							13				16
hsa-miR-5680			4	1				5	7	1		2	1	55	41	8		9	15					1	3	4	2		10
hsa-miR-5681a			5						1				1	52	34	1		3	8				1	1	1		2		9
hsa-miR-5681b			1						3	7			12	11	15	3		6							4				4
hsa-miR-5682			4					12	2	5		4		29	13						1			3	13	2			10
hsa-miR-5683		1	10	1				3	1	4	2			34	74			3	2				1		2			1	13
hsa-miR-5684	6		7	1				2	5					25	17	11		1	2						4		1		
hsa-miR-5685			2	1				2	3		1		2	47	21	3				3					2				17
hsa-miR-5686	1		1						1					6	8											4			3
hsa-miR-5687		5	3				1	2	5	4				37	33	1			6	2			1		7	4			7
hsa-miR-5688		3	1					22	13	2		1		89	86	5		1	5	4				2	20	1	2		20
hsa-miR-5689		1	4	1				1	10	2		3		35	64			4						6	5				4
hsa-miR-569		2	4	1				11	5	2				26	40	5		3	6					1	12		1		10
hsa-miR-5690		1	3					1	1	2			1	29	47			1							42				7
hsa-miR-5691	4	2	3										1	10	14				1					1	26		7		11
hsa-miR-5692a	1	2					1	4	23	5	1	1	9	77	91			6	5		1			4	7				39
hsa-miR-5692b	2							4	26	1	1	1	9	36	50			1	4						3	4			19
hsa-miR-5692c	2							4	26	1	1	1	9	36	50			1	4						3	4			19
hsa-miR-5693			1					5	5	3		2		46	20	38									103				8
hsa-miR-5694			1					4	10	5			3	30	27				1	2					9	3			10
hsa-miR-5695		2	3	2		1		1	5	2	1	3		24	27			2	1	1					85				8
hsa-miR-5696		3	9			2		16	11			2	8	54	41	2		6						1	2		1		12
hsa-miR-5697			1	1				16	1	1				22	24		2	2	1						28	1			10
hsa-miR-5698			6	1		1		5	15	1		1		41	18	5	1	2	8	1			1	6	2				11
hsa-miR-5699			4	2				1	3	3				20	53	1							3		23			1	5
hsa-miR-570-3p		2	6	8				9	28	2	7	5		62	74	13	1	1	3					4	25	1	3		5
hsa-miR-570-5p			3	2				4	5	11			1	43	28	2		1	2							1	1		13
hsa-miR-5700	2		1				1	5	8	3		1		35	34	1						1	2		6		2		27
hsa-miR-5701			3	1				2	8	1	1	2		28	53	3			1						2				14
hsa-miR-5702		1	3	1					4		2	3		22	25	5						1			4			2	6
hsa-miR-5703			8	2			1	4	8		2			50	27	4		1	2					1	61		1		4
hsa-miR-5704		1	8	2				11		3		2		16	16			3						2	21				4
hsa-miR-5705		2	1					4	6			2		26	22	1		10				1			6			1	4
hsa-miR-5706			5					4	4	1				51	22				1						8				18
hsa-miR-5707			6				3		2	2			1	17	31	2								1	9	4			15
hsa-miR-5708			4			1			1			2		12	8	2					1				54				3
hsa-miR-571			1	2					5	1				24	22				3						15				15
hsa-miR-572			1											17	1	4													4
hsa-miR-573		1		1				12	4			3	1	49	45	2		4	4		1		2	4	9		7		13
hsa-miR-574-3p						1	4		1	2				15	21	1								2	3				13
hsa-miR-574-5p			4	1	18				4	5				43	25	6						4		4			1		24
hsa-miR-575			3					3	1	2				27	14	29		2	1				1		81				11
hsa-miR-576-3p		1	2					9	3	1		1		50	23	6		1	4		2	1	13		7		1		21
hsa-miR-576-5p			10	2				4	2			2		31	30	8		2	5						1	8			4
hsa-miR-577			1					4	2					53	39			1	2				1		4				15
hsa-miR-578		1	8					5	5	2				32	43	4	2		3		1			1	6				9
hsa-miR-579		2	6			1		10	13	2		1	8	60	45	1		7	1	1				1	4	2		1	23
hsa-miR-580		2	4	2				4	6			1		47	31	4		7	5	1					53				10
hsa-miR-581		4	2					2	13	2	2	1	1	23	24	3	2	2			1			6	8	4			30
hsa-miR-582-3p			5	2				4	2				4	31	26				1			1		1	5		3		7
hsa-miR-582-5p		1	6	3		1	1		6	9	2			54	47	2		2	1	1			3		173	4			7
hsa-miR-583	1	1					4	9	3		4	3	9	25	47	2		3	15	3				3	5				8
hsa-miR-584-3p		1	1					1	7	2				17	24	2		6	4					3	12				5
hsa-miR-584-5p			1	1				2	14	3		1	9	20	27	1			2					1	7				6
hsa-miR-585		1							1				1	7	1									3	13				2
hsa-miR-586	4		1						10	3		1		46	30	5		7	5			2	2		14				34
hsa-miR-587	1		4	1				13	15			4		23	60			4					1		3				9
