	Acute myeloid leukemia	"BladderUrothelialCarcinoma(TCGA,US)"	Breast Cancer	"BreastCarcinoma(WTSI,UK)"	"BreastInvasiveCarcinoma(TCGA,US)"	"CervicalSquamousCellCarcinoma(TCGA,US)"	Chronic lymphocytic leukaemia	"ColonAdenocarcinoma(TCGA,US)"	Colorectal adenocarcinoma	"GastricCancer(CCGC,CN)"	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	"LiverCancer(NCC,JP)"	"LiverCancer(RIKEN,JP)"	Lung	"MalignantMelanoma(WTSI,UK)"	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	"PediatricBrainTumors(DKFZ,DE)"	Prostate	"ProstateCancer(OICR,CA)"	"RectumAdenocarcinoma(TCGA,US)"	Small cell lung cancer	T-cell ALL	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"
hsa-miR-581			3					4	11		2	1		36	46	1			1				1	2	27	4	1		9
hsa-miR-582-3p			2						2				1	34	23	3			2						11			1	5
hsa-miR-582-5p		1	6					14	8	7			3	21	47			2						2	28		1		11
hsa-miR-583	3	5	10	1	1			9	1	1	1	3		43	75	1	1	4	1	3	1			2	23				34
hsa-miR-584-3p		2						8	8	4		8		34	28			2	2		1		2		15				10
hsa-miR-584-5p		2	2						10	3				29	22	3		5				1			11				1
hsa-miR-585		3						2	4	2		2		25	9			2	1					1	23				23
hsa-miR-586			4					6		1				44	38	1		1					1	7	33				3
hsa-miR-587			5				1	23	11	1	1		3	51	64	7		2	1					2	10				18
hsa-miR-588		1	1	2	1			8	2	6				41	33	2		4				2	3		17				13
hsa-miR-589-3p		1		4				5	7	1			1	34	30	4		1	4		1				38				6
hsa-miR-589-5p			4	1				1			2	1	2	37	25	7		3	3						16		1		41
hsa-miR-590-3p			9					29	37	4	2			71	130	7		22		4				5	21	8			16
hsa-miR-590-5p		1	3	1				9	2					23	13									1	14	4			5
hsa-miR-591								2	3			7		26	49	4		1	1						19				4
hsa-miR-592			1					4	3			1		26	41	2									48	4			8
hsa-miR-593-3p		4	4	5			7	11	7	1		6	9	43	24	7		1	2				1	1	37			1	34
hsa-miR-593-5p		1	5					8	4	1		1	2	68	21	5								1	12	4	5		8
hsa-miR-595		4	2					8		5			2	48	26		2							3	118				4
hsa-miR-596		2		1		1	1	4	1	4			2	44	51			1							64		2		14
hsa-miR-597			1					6	4			1	2	21	10	1									30	4			5
hsa-miR-598		1							7					10	4	3			3	2					14				9
hsa-miR-599			1					4	3			1		31	44	2									45	4			8
hsa-miR-600		1	4					7	3	1		1	2	15	30			2	1						31				10
hsa-miR-601								4	3			2		8	8			1							9				5
hsa-miR-602		2		1				5				6		43	9			1	1				1	2	5		1		20
hsa-miR-603			5	1	3			12	6		1	1		50	31	6		2				1		1	14		3		5
hsa-miR-604		1	5	5				3	3	3				56	40	9		1	1	2	4		4		20			5	8
hsa-miR-605			7	2				16	8	3		1		30	21	6	4		4	1					21	9			7
hsa-miR-606			3					6		1		4		36	7	2		8	1					1	21				
hsa-miR-607			5				4	10	6	2		3		44	67	7		3	3	3	1				7	5			6
hsa-miR-608		1	7	1				8			5			39	19	6		4	1		1	1	1	4	41		1		6
hsa-miR-609			1	2				3	3					36	17	2		1	2	1				2	35				12
hsa-miR-610		1	1	1				1	2					17	31	2		1				2			8	1			5
hsa-miR-611		1		2			1		3	1				29	13	2			1					1	7			2	14
hsa-miR-612		1	6	1				9	7			3		109	32	13		7	9		3	1		1	38	1			32
hsa-miR-613				1	6			1	8					52	30			3	5						28				9
hsa-miR-614									11					9	2	8								1	22				4
hsa-miR-615-3p		4	1	2						3		3	8	8	2										8				8
hsa-miR-615-5p			9	2				6		1	4			46	11	6		3	7			1			7				21
hsa-miR-616-3p		1	6					1	11	2		2		12	19	4		1		2					13		1		2
hsa-miR-616-5p		1	9					16	17	2				46	42	12		2						12	34	1			7
hsa-miR-617		2	2	5				8	4	3				38	25	2			2						10	2			21
hsa-miR-618			6						9	1		1		30	49			5						4	36				5
hsa-miR-619		3	2					1	5					31	38	2			2					2	49				15
hsa-miR-620								3	1		2	6		38	39	1		2	5					1	38				6
hsa-miR-621				1				4						17	15							1			104				1
hsa-miR-622								1	9			1	1	32	19			4	9	3				1	33				13
hsa-miR-623			3					2	2	5				34	21	3			1						13		4	1	1
hsa-miR-624-3p		1	4	1				4	6	3				34	45	10			4				28	1	17	4			9
hsa-miR-624-5p								17						17	7	1		1						1	22	4			9
hsa-miR-625-3p				2				2	1		3	1	2	14	76			1	1						10	1			2
hsa-miR-625-5p		1	7					6	3	4		1		51	29	11	3	9	5			1			6				13
hsa-miR-626			1						10	2				48	18	3		1	2					1	32		1		13
hsa-miR-627		1	4	1				1	4					19	19			4							30				5
hsa-miR-628-3p		1	1						1	2				20	23			5							17				8
hsa-miR-628-5p							1	5	2		1			39	21	3		1	1					1	108	4			5
hsa-miR-629-3p		2	6					4	9	1		1		27	34	1		4	2						30		1		24
hsa-miR-629-5p			1						2	3	4	2		23	16			5	1					4	14				21
hsa-miR-630		1	5					8	6	8	1			24	66			5				2			11	4			5
hsa-miR-631		3	1					1	1					28	41	2		3	1					2	22				17
hsa-miR-632		1	1	2				1	4	3				32	24	1								1	31				8
hsa-miR-633	2		3					1	5	6		1		36	39	1		4							17				
hsa-miR-634			2					1	10	2			2	50	25	2		3					2	5	26				3
hsa-miR-635		3	4	3				3	6			4		49	16			7	1						23				9
hsa-miR-636		2		1				7	3	2				30	22	3		3						4	23				10
hsa-miR-637	1		9					2	9	1	3	4	4	89	36	14		3	5		3	1		2	76				11
hsa-miR-638		1	1						8	3				16	14			4	4						26				4
hsa-miR-639			3						4					10	8										7		1		20
hsa-miR-640		2	3					2				2		14	10				2					1	16				3
hsa-miR-641			3	7				20	9	4	2			39	66	4			1	2					17				10
hsa-miR-642a-3p		2	8	6			1	5	4	1				31	28	1		3	3		1	1		4	30		4		3
hsa-miR-642a-5p		1	2			1		9	3	4		4	1	35	35	7			4					2	12				6
hsa-miR-642b-3p		2	8	6			1	5	4	1				31	28	1		3	3		1	1		4	30		4		3
hsa-miR-642b-5p	4		4					6	9	5		4		32	30	10			3						10	6			11
hsa-miR-643			2	2	6					2		1	1	27	61			2	1				1	5	17				5
hsa-miR-644a			4					5	3					33	15				1					7	28		1		4
hsa-miR-644b-3p		1	11	1				8	10	1	1	1		34	58	7		4						3	10	2			15
hsa-miR-644b-5p			4	1					2				1	48	6	4		1	2		1			1	12		1		4
hsa-miR-645			6	1				1	6	1				14	12	3			5			2			23				
hsa-miR-646			13	2				4	6			4	9	79	31	4		1	2					2	26				15
hsa-miR-647			5	2				3	1	2		1		64	16	3					1				35	1	1	5	8
hsa-miR-648			2					8	4	1		1		37	27	8		1						5	114				1
hsa-miR-649			5				2	9	1			1		30	33	1									32				1
hsa-miR-650	3		7	1				13	8	1			9	78	68	5		8	2		1		1	3	31	3			20
hsa-miR-651							1	1	3	1				17	15				2				1	1	119	2			2
hsa-miR-652-3p		1	2						3	2				19	23	29		3							30				11
hsa-miR-652-5p			10						3					40	17	2			1					1	5				6
hsa-miR-653			1						1		1	4		14	13	1			1		1				94				3
hsa-miR-654-3p			1	2				10	4					22	36	1		2							39		2		7
hsa-miR-654-5p			6		1			5	6		4	2		54	28	8			2		2		14	5	35			9	8
hsa-miR-655			1	1			1	2	5		2			45	80				1					1	13		1	3	
hsa-miR-656			5					14	15	1	9	6	3	39	125	2		7		1					7	4			6
hsa-miR-657	1	1	6	5	1			5	24	2			1	62	29	2			9					11	26	3			7
hsa-miR-658		3						3		4		1		24	12			3	2						29				31
hsa-miR-659-3p		1	2					4					1	13	18	1		5	4			1			19				14
hsa-miR-659-5p								1	4					48	49	1		2	1						1				6
hsa-miR-660-3p		7	28					12	4	1	3	7		65	17	9		3	3					2	68		3		16
hsa-miR-660-5p				1			1	3	1				2	23	12			3	4						11				4
hsa-miR-661			1	1	2			5	4	1	1	2	2	73	35	3		5	5						53				9
hsa-miR-662		3	5				4		4			2		20	13	2									32				16
hsa-miR-663a			1					9		2				49	6	12		8	4	2				2	32				20
hsa-miR-663b		1	5					11	1	3		3	1	48	17	1		3							15				17
hsa-miR-664-3p			11					11		1	1	3		30	41	7		4						3	8				3
hsa-miR-664-5p		1	4					6	7			1	1	51	23	1		3	1				1		30	1			11
hsa-miR-665		1	8	1				7	5					61	37	4		3	8					4	29	1			14
hsa-miR-668		1	2			1		2	5			1	2	17	42	1		1							24				6
hsa-miR-670	4	1	8					1	7	6				31	30	10		2	4	1			2		16				14
hsa-miR-671-3p			1	3						2				13	5	1		1							7		3		4
hsa-miR-671-5p		1	8	1				7		6			11	30	49		2		8	4	1		1		30		4		25
hsa-miR-675-3p			1						1			2		15	27									4	51				9
hsa-miR-675-5p								2	1			4	3	26	6									3	9				9
hsa-miR-676-3p			11	6				8	7			1		35	17	1			1	1				2	8	2	1		12
hsa-miR-676-5p	3		6	8		4		4	7	3			2	33	30			1				1	1		8	1			12
hsa-miR-7-1-3p			6					21	12	3				90	74	9		3	3	1			1	9	25	5			6
hsa-miR-7-2-3p			6					21	12	3				90	74	9		3	3	1			1	9	25	5			6
hsa-miR-7-5p		4	3	9	1			7	5	10		1	9	48	61	2			4	2			1		29		1		9
hsa-miR-708-3p			7						6	1				17	27		2	1	1			2		3	14				1
hsa-miR-708-5p		3					1	2	8			6		53	27	4		3	2						12		1		23
hsa-miR-711			6					1	1			1		41	22	1		1	5			1			9			2	10
hsa-miR-718		2						4	2			2		9	19			2	3						14				14
hsa-miR-720			3						1					5	3										9		1		22
hsa-miR-744-3p						1			1					23	11	5		2					1		22				8
hsa-miR-744-5p			8	2					7	4		3		32	11			2	3	2			6	1	8		3		15
hsa-miR-758			1					6	10	1				30	28	1		2							37	4	3		17
hsa-miR-759		3	4					1	15	1		1	2	59	44			1	2	1	2		1	4	57			1	9
hsa-miR-760	6		3	8				7	3	1		1		39	20			3	1					2	6				23
hsa-miR-761		6	5	4				8	2	1		3	1	76	34	6		2	7			1	1	1	28		8		18
hsa-miR-762			8	6				5		1		1	2	92	40	8		3	5		4		4	4	30		2	5	6
hsa-miR-764		2	3		1			1	17	7				34	47	3		1	8				1	15	31	3			8
hsa-miR-765		2	5	3				3	4	2				67	41	4		4	12			2			15		1		40
hsa-miR-766-3p		3	1					9	8			1		42	33	12		3	4						34				20
hsa-miR-766-5p		1		2				9		2		4	1	54	52	4		5	8			2	1	2	28				13
hsa-miR-767-3p	4	6	4	1		2		6	4	2				36	31	4		1							22	2			6
hsa-miR-767-5p			6		1				3	1	1			51	28	4		2							10		1		9
hsa-miR-769-3p		1	3					1	4		1			38	76			4	7	3					75			1	5
hsa-miR-769-5p										2		1		27	25	2		3							53				15
hsa-miR-770-5p		3		1					1	6				33	19	1		1	1					1	50				5
hsa-miR-802			7	1					3	3			9	27	16			4		2				1	12		1		20
hsa-miR-873-3p	1	5	6					8	4			3		23	17	2		3	2						85		6	1	11
hsa-miR-873-5p		2	6					9	11	1	4	3	3	45	50	3			8		1	1		2	29				21
hsa-miR-874			1	1				10		1			10	80	29	3			1						46	2	3	1	3
hsa-miR-875-3p		3	5					1	6	1	2	1		57	27	8		1	3					4	88				13
hsa-miR-875-5p			2					8	1		1	1		19	30			2						1	22				2
hsa-miR-876-3p					1			5	1			2		18	27	7	1	1	1		2			3	37			1	10
hsa-miR-876-5p	1	1					1	1	6			1		19	40	2	2		6			1	13		24			1	15
hsa-miR-877-3p		3	2	5				4	3	2		1		36	32	4			1			1	1		12		2		13
hsa-miR-877-5p		2	2	1				8	2	3		2		40	30	1		2			1			1	7				6
hsa-miR-885-3p		1	7	1		1		5	6	6		6	1	83	24	1		6	5		2	1	2	1	23	3			18
hsa-miR-885-5p			2	2				25	12	1		1		29	19	6		1						7	28	6			5
hsa-miR-887								8	2			2		15	3										11				7
hsa-miR-888-3p	1	9	1	1				9	2		1	3	1	23	19	11			3				2	2	11				16
hsa-miR-888-5p		1	6	3				5	9	1				31	33	7								10	33				9
hsa-miR-889			5		2			2	8	2				73	91	1		3	1	4	1			1	14		1		1
hsa-miR-890			3	7				12	6			4		37	18			1							18				5
hsa-miR-891a			1						7					11	9			2	1						1				8
hsa-miR-891b	2		3					5	3				2	22	15			1	2						15	4			
hsa-miR-892a			6					1	8			1		34	28	8					1			2	67	4			8
hsa-miR-892b		1	2					6	9	1		1	3	62	20	4		2	1				1		23		3		16
hsa-miR-9-3p				2			1	9	9	6				46	46	4		7							9	4	5		16
hsa-miR-9-5p	2	1	2		1			4	4			1	1	26	65	7		7	3			1		1	22	2			22
hsa-miR-920		4	4				1	7	3		1			62	17	9		1	7		1			1	14				10
hsa-miR-921			1	4	18	2			1					22	33			2							4				
hsa-miR-922		5	6	4				6	2	1		3	1	70	45	4		2			1	1	1	1	33		8		17
hsa-miR-924		1	2	1				1	3	1		2	2	29	19				1						21				13
hsa-miR-92a-1-5p			1					3	1			3		34	11	5								1	105				6
hsa-miR-92a-2-5p		1	7	1				15	3		4		1	49	20	7		2	6				14	7	35			1	9
hsa-miR-92a-3p	2		2					1	4	1	2			21	33	4									30				2
hsa-miR-92b-3p	2		2					1	4	1	2			21	33	4									30				2
hsa-miR-92b-5p		2	5	1				1	3				1	27	27	1		4			1		6		7			2	9
hsa-miR-93-3p		2	3					1	1		1			67	20	9		2	2						78	6			6
hsa-miR-93-5p	5	1	3	3			1	13	6	1		3	2	42	61		2	2					1		24		5		19
hsa-miR-933			1					1	7			2		16	15			2						3	19				15
hsa-miR-934								2	7					16	38	2		2							4		1		2
hsa-miR-935		2	2					4	7					23	26										11				5
hsa-miR-936		1	2					10	9	7	1	2		36	23	1									29				7
hsa-miR-937			1						4					11	5										14				5
hsa-miR-938			2	2					6	2			1	29	21	1		4	2				4		24	4	8	3	8
hsa-miR-939		3	5					8	2	1	1			65	23	11		1	9		1	1		1	16			1	11
hsa-miR-940	1	1	9	2	1			7	12			5	1	73	36	1		2	6		1		2	1	25	3	4		8
hsa-miR-941			10					5	7		1			22	4	3		1						1	24		1		14
hsa-miR-942		5	3	5				2	8	1		2		47	64	2		1	10				3		17		2		46
hsa-miR-943			7				1		5	2				21	32	1		1	1			1		2	15				18
hsa-miR-944			1	2			1	24	25	2	11	8		77	101	2		14		2				6	7	8	1	1	11
hsa-miR-95	3								7	2			2	15	15			1							5				6
hsa-miR-96-3p		1		2				1	4	8		1		27	24	2									37				4
hsa-miR-96-5p			4	1					4				1	26	41	3		1						1	22		5		9
hsa-miR-98								2		1				20	37	1		4	5					6	24				6
hsa-miR-99a-3p			1		1			2	2	2				31	30										19				14
hsa-miR-99a-5p		3							1					2	7										18		1		7
hsa-miR-99b-3p			1		1			2	2	2				31	30										19				14
hsa-miR-99b-5p		3	1					2	1					4	8			1							20				7
